Item_MRP,Item_Outlet_Sales,Item_Visibility,est.year,Item_Visibility_MeanRatio,NIT_DR,NIT_FD,NIT_NC,OS_High,OS_Medium,OS_Small,OT_Grocery Store,OT_Supermarket Type1,OT_Supermarket Type2,OT_Supermarket Type3,OLT_Tier 1,OLT_Tier 2,OLT_Tier 3,IF_LF,IF_reg
199.4426,3361.6242,0.093574769,11,0.931517922,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
111.3228,663.1368,0.074565098,26,0.874000862,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
83.3566,1437.4622,0.064014173,16,1.123953473,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
155.134,2603.278,0.011838464,14,1.000623051,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
106.2306,2090.612,0.086837543,28,0.994231714,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
113.3834,2073.3012,0.034457776,14,0.876088758,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
190.9162,5772.486,0.021098489,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
182.995,3844.995,0.044091657,14,0.86422987,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
142.147,2147.205,0.026546765,26,0.928858995,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
105.6964,1577.946,0.023951149,16,0.874728798,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
141.8838,1966.7732,0.129705008,14,0.876088763,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
141.247,3292.381,0.026563851,9,0.929456826,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
141.147,2719.793,0.015700603,14,1.026359797,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
229.0352,5496.8448,0.030015085,9,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
184.9608,3858.9768,0.137366883,16,1.028258432,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
208.127,2306.997,0.127424932,9,0.929456819,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
142.3812,1139.8496,0.09384335,4,0.878292064,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
109.557,1757.712,0.038578501,11,0.876502764,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
33.9874,564.5984,0.111727876,4,1.156490178,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
88.583,808.947,0.052637056,14,0.931077941,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
197.2768,3941.536,0.096790497,4,0.962626713,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
129.9284,1845.5976,0.033997473,14,0.876088767,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
168.2474,2863.6058,0.157149885,11,0.924160343,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
83.6224,852.224,0.12780038,11,0.876502767,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
153.5682,457.4046,0.045291822,15,1.464116671,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
37.819,256.333,0.161458973,9,0.929456819,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
155.663,2034.019,0.171093639,14,0.923723831,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
108.428,1278.336,0.14825809,26,1.141613748,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
75.1012,1366.2216,0.017821466,11,1.062995241,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
183.2608,2940.1728,0.01581384,6,0.964000537,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
45.506,885.514,0.119959873,28,0.925130814,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
232.6984,2316.984,0.091283986,4,0.933419533,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
192.4478,8912.3988,0.049066248,28,0.870492882,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
218.3482,2847.6266,0.135416391,11,1.02986116,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
214.4192,1725.7536,0.070510189,26,0.862002626,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
107.1964,420.7856,0.066765523,28,1.799014122,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
262.8568,5800.4496,0.07575107,16,0.874728792,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
171.9422,3448.844,0.058730831,16,0.922289916,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
81.7618,2175.1686,0.020460284,28,1.02309403,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
107.9938,2036.6822,0.069401919,26,0.874000858,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
34.7532,683.1108,0.026579951,26,1.060189079,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
62.151,63.251,0.009349597,15,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
227.9036,455.4072,0.139913045,28,1.678347053,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
195.9452,2348.9424,0.022093019,14,0.93107792,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
209.1612,2090.612,0.071369947,26,0.928858984,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
215.9876,3430.2016,0.047482391,9,0.92211552,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
131.8626,2885.5772,0.017642229,16,0.929632617,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
113.4176,1488.7288,0.052625179,4,1.003139533,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
112.1228,663.1368,0.14057889,4,0.878292068,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
41.0454,251.6724,0.203510667,15,1.556014396,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
103.899,2889.572,0.044321422,14,1.028623255,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
83.425,1498.05,0.045525961,6,0.927506766,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
176.337,3528.74,0.029140008,26,0.998238349,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
194.082,3861.64,0.075878519,16,1.141506723,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
119.5466,353.5398,0.054046706,9,0.958540008,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
250.6408,4756.4752,0.091954465,9,0.874563392,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
56.5588,801.6232,0.052418124,11,1.038720701,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
150.6024,1821.6288,0.052058629,4,0.926046932,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
219.2166,1524.0162,0.080387424,15,1.736067665,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
146.2418,4414.254,0.187523164,9,0.958320703,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
88.7856,1142.5128,0.044460448,26,0.921522412,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
258.0962,1035.9848,0.077882226,11,0.876502761,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
252.7382,3280.3966,0.14048631,26,0.957763341,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
178.3686,3199.8348,0.017979145,4,1.003139535,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
46.9402,780.9834,0.134919202,14,0.876088763,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
197.611,2553.343,0.012447775,26,0.921522378,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
75.0012,834.9132,0.054264078,11,0.924160337,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
114.7176,2748.4224,0.030219852,11,0.931517931,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
195.1452,1761.7068,0.099879337,26,1.035832492,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
253.0698,2283.0282,0.061226969,4,0.933419529,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
195.5478,387.4956,0.028207784,28,1.614810584,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
218.2166,4789.7652,0.069491408,6,0.879676609,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
117.7466,2828.3184,0.122015744,4,0.962465799,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
107.228,2024.032,0.099120588,16,0.929632606,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
147.6102,1603.9122,0.159968994,14,0.876088762,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
199.5742,3981.484,0.042949109,28,0.99423171,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
232.2668,4146.6024,0.088172355,11,1.029861155,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
98.97,3395.58,0.078831762,28,1.166319217,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
254.8014,2040.0112,0.035263498,9,1.060235097,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
185.3898,3554.7062,0.129889831,26,1.140796718,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
53.3298,539.298,0.134037,4,1.064734042,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
194.0794,3901.588,0.145867347,16,1.159930011,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
53.7324,311.5944,0.121554149,28,1.531537198,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
189.753,189.753,0.091924311,28,1.614810591,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
217.6482,219.0482,0.236616754,28,1.799504497,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
91.883,2606.607,0.074553522,26,1.15938269,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
192.082,6757.87,0.075864171,9,1.141290874,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
128.6994,642.497,0.037977917,6,1.042768639,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
183.9582,5386.9878,0.031143591,14,0.923723829,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
106.1938,4073.3644,0.154860353,6,1.004720894,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
46.3744,181.0976,0.028238317,4,1.128531973,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
207.1638,7247.233,0.073700837,28,1.022799739,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
81.1618,2255.7304,0.008027701,26,1.026977018,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
214.0902,1486.7314,0.099290166,14,1.029430356,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
57.3904,117.1808,0.180096791,15,1.556014393,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
81.3618,1530.6742,0.008499464,28,1.118510699,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
173.9422,2414.1908,0.177629525,11,0.960445813,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
90.2488,814.9392,0.020865797,4,1.040360588,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
120.7098,2530.7058,0.026180032,9,0.9589171,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
173.9054,3677.2134,0.037734334,4,0.926046949,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
86.8224,852.224,0.127435585,26,0.874000866,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
221.5456,2873.5928,0.087762922,4,0.926046941,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
162.4894,323.5788,0.153127523,15,1.464116668,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
239.4538,3605.307,0.017703044,4,1.040360605,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
178.5028,4604.6728,0.096433359,26,0.998238345,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
248.346,985.384,0.128136346,15,1.556014396,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
101.2674,1528.011,0.008184912,26,0.957336341,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
150.1366,1813.6392,0.059846975,16,0.922289909,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
100.1016,1416.8224,0.122494876,14,0.960589578,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
147.3734,3266.4148,0.054846706,28,0.870492882,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
117.7492,1274.3412,0.022980361,14,0.959623302,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
99.2042,1388.8588,0.125154452,9,1.28321794,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
153.534,7503.566,0.011762847,28,0.994231672,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
63.4826,774.9912,0.010674255,4,1.040918296,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
81.6934,818.934,0.041098016,9,1.140638167,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
197.411,5892.33,0.077132215,28,0.925130814,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
225.0404,4950.8888,0.145013434,9,0.958771532,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
195.8136,3693.8584,0.028683422,6,0.879676622,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
79.3618,805.618,0.008554102,14,1.125700939,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
187.5872,4349.0056,0.132058566,9,0.998880835,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
79.496,1597.92,0.017895691,11,1.04358448,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
49.2034,777.6544,0.082731751,6,0.934890984,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
103.199,722.393,0.058083831,26,0.921522417,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
210.527,6291.81,0.127449031,16,0.929632601,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
225.3746,3365.619,0.097536998,26,0.998238347,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
48.4692,49.2692,0.143670179,15,1.77524452,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
265.7884,3974.826,0.139804885,11,1.001095891,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
81.896,1677.816,0.065860323,28,1.136113832,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
48.8376,671.1264,0.0481669,26,0.957336306,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
143.9786,2745.0934,0.089005769,16,0.874728791,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
86.254,519.324,0.105893301,28,2.077613273,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
123.473,1231.73,0.12566436,26,1.299969539,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
171.1422,2931.5174,0.047377053,16,0.874728788,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
206.9638,7247.233,0.014099662,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
115.515,1631.21,0.014353676,28,1.031882227,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
148.1734,890.8404,0.084638339,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
140.4154,567.2616,0.025002878,15,1.735215256,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
53.8614,1105.228,0.009800793,9,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
157.5288,942.7728,0.150015234,16,0.929632603,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
74.1038,960.7494,0.014691784,16,1.171809397,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
98.141,1544.656,0.017062427,4,0.933419516,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
237.5248,3318.3472,0.019142452,6,0.934891001,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
121.4072,3185.1872,0.104890428,11,1.001095892,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
238.7248,1659.1736,0.019018943,26,0.928858992,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
211.556,5752.512,0.011233126,9,0.874563421,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
190.0846,4586.0304,0.081026811,9,1.036422401,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
176.237,2646.555,0.081953387,11,0.96104352,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
156.8288,471.3864,0.060587738,28,1.5315372,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
126.6336,1150.5024,0.090850115,9,0.922115519,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
120.3782,119.1782,0.071335395,15,1.464116666,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
182.4292,4925.5884,0.083929569,14,1.000623042,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
79.0644,157.1288,0.086396038,15,1.735658507,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
101.8332,1025.332,0.023071504,4,0.962465801,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
38.7506,759.012,0.012627329,26,1.026171833,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
104.5648,207.7296,0.094512029,15,1.464116668,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
199.9084,5753.8436,0.013951504,28,0.92513082,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
231.9642,2091.2778,0.056785183,9,0.874563385,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
121.8388,3219.8088,0.06117708,16,0.959098439,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
252.6382,3532.7348,0.152099033,9,1.036521758,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
180.0976,3440.8544,0.02594835,9,0.922115524,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
163.3526,3453.5046,0.041581725,26,0.874000867,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
58.8562,59.2562,0.103849783,15,1.556014395,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
105.9938,428.7752,0.154301621,11,1.001095888,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
55.8588,801.6232,0.010937229,9,0.87456335,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
254.9356,8138.7392,0.073562475,28,0.925130815,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
178.2028,1416.8224,0.125687917,16,0.929632601,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
39.548,759.012,0.0311868,28,1.022799748,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
237.4564,715.0692,0.167831064,16,0.999069748,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
115.2176,3206.4928,0.034261664,6,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
147.0102,2770.3938,0.160624116,6,0.879676614,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
129.1678,1780.3492,0.050929429,9,0.958397156,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
118.1808,234.3616,0.06780958,28,1.531537199,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
161.221,1794.331,0.026042966,6,0.934890994,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
61.4852,1314.2892,0.038610722,4,1.003139539,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
40.6164,308.9312,0.019372253,16,1.036139822,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
242.7512,1938.8096,0.057290978,4,1.003139544,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
242.1196,4097.3332,0.097909084,11,0.876502761,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
258.8988,5396.9748,0.067688124,9,1.024572804,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
93.512,1491.392,0.035207155,4,0.962036663,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
46.7376,47.9376,0.080688663,15,1.603719287,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
73.9696,894.8352,0.033447756,11,1.029580525,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
161.492,3515.424,0.082797778,6,0.934890984,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
108.457,2306.997,0.026940466,6,0.879676619,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
124.0046,1618.5598,0.037877202,26,0.928858982,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
121.6072,3430.2016,0.141129263,28,1.026631796,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
171.8422,2069.3064,0.034424278,26,1.17164087,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
230.6642,4647.284,0.060067115,16,1.037204489,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
121.144,1917.504,0.127727102,16,0.874728791,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
144.3812,284.9624,0.05674821,6,0.879676619,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
224.0746,1346.2476,0.014052469,11,1.001095874,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
132.2942,2252.4014,0.122684413,14,1.000623036,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
263.9252,6033.4796,0.038724612,26,0.928858994,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
233.5958,2336.958,0.09688421,14,0.931077935,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
100.1384,2956.152,0.045053317,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
109.7228,1547.3192,0.087380432,26,1.141355732,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
49.5034,291.6204,0.072707309,6,0.934890987,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
125.9678,2797.6916,0.059894378,14,0.960589579,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
126.3046,2614.5966,0.037901581,9,0.929456826,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
120.7414,4386.2904,0.025841875,28,1.13613448,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
161.492,6391.68,0.081933378,28,0.925130822,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
140.818,3495.45,0.012627478,14,1.02943036,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
252.2724,5033.448,0.030476541,28,0.917823674,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
254.2356,4578.0408,0.074070351,11,0.931517926,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
100.37,998.7,0.063017421,9,1.036422406,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
182.595,3478.805,0.043727261,26,0.928858986,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
112.4544,2013.3792,0.104023565,11,1.00109589,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
232.23,1398.18,0.056271701,26,0.87400086,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
47.4718,472.718,0.080619969,4,0.878292067,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
125.602,632.51,0.045761855,11,1.001095897,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
83.2276,1543.3244,0.078863888,26,0.874000863,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
169.379,1528.011,0.027729547,4,1.12853199,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
46.3376,2109.2544,0.170646494,28,1.032181774,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
127.2678,1017.3424,0.039235527,26,0.958300299,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
218.4508,2821.6604,0.02502991,14,0.876088756,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
207.7638,621.1914,0.205605116,15,1.464116667,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
167.25,2330.3,0.085622362,4,1.156808211,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
152.8366,1662.5026,0.059968347,11,0.924160349,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
65.4168,1661.8368,0.049038621,26,0.998238354,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
39.3138,527.9794,0.036147029,6,1.038767766,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
59.522,299.61,0.212963193,28,1.531537196,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
80.6592,1651.184,0.110614538,6,1.130311007,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
122.7072,1470.0864,0.142393712,4,1.035829913,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
181.5292,1277.0044,0.053976156,11,1.001095889,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
122.4072,857.5504,0.03107068,4,0.878292065,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
109.1886,1890.2062,0.03761584,9,1.030853942,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
105.099,103.199,0.054363971,28,1.531537209,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
210.2612,418.1224,0.161039887,15,1.464116668,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
85.5908,1006.6896,0.040023967,14,0.92372383,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
103.1332,3281.0624,0.139418116,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
194.0162,2886.243,0.030619301,4,0.926046926,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
93.3094,3046.7008,0.054637635,14,1.043392705,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
40.8822,628.5152,0.093706974,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
113.5544,223.7088,0.132995494,28,1.678316625,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
164.7526,1315.6208,0.050085152,16,1.027572165,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
168.0158,1336.9264,0.096689673,4,1.064155513,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
119.144,2157.192,0.026010729,6,1.148068903,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
112.4544,2460.7968,0.075959623,16,0.958561033,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
76.2328,463.3968,0.021413346,4,0.926046927,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
120.5414,1583.9382,0.022745437,26,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
87.2224,3494.1184,0.126924095,28,0.870492877,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
131.2968,913.4776,0.103340142,4,1.128531976,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
125.173,3572.017,0.096667157,28,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
129.9284,2241.0828,0.012288171,11,0.960445838,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
159.4578,3048.6982,0.142827296,11,0.931517926,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
93.6094,3713.1666,0.022291121,28,0.925130809,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
60.9562,355.5372,0.061992874,26,0.928858988,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
148.9708,2257.062,0.17417636,4,1.170107408,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
38.448,1198.44,0.037953762,14,1.034531047,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
46.3402,275.6412,0.122289654,6,3.010093915,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
121.844,2277.036,0.128247408,4,0.878292065,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
146.2102,4228.4958,0.038341654,28,0.994231715,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
33.79,199.74,0.038699553,6,0.964000526,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
156.7972,3739.1328,0.01940856,14,0.959623266,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
175.037,352.874,0.137870237,28,1.614810587,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
193.2504,2684.5056,0.052800258,9,0.922115518,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
149.4708,1354.2372,0.06355415,9,0.922115518,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
